id,customer_id,date,value
1810,373,2020-08-27,169.5
1811,373,2020-09-27,11.0
1812,373,2020-01-22,82.5
1813,373,2020-05-01,38.99
1814,373,2020-07-14,94.0
1815,373,2020-01-11,0.99
1816,373,2020-11-10,28.0
1817,373,2020-10-31,28.0
1818,374,2020-02-23,212.5
1819,374,2020-06-12,708.99
1820,374,2020-11-19,75.99
1821,375,2020-11-05,31.99
1822,375,2020-02-19,73.5
1823,375,2020-06-09,41.49
1824,375,2020-04-09,0.49
1825,375,2020-07-30,198.5
1826,375,2020-08-14,95.49
1827,377,2020-11-02,125.5
1828,377,2020-01-18,4.0
1829,377,2020-08-30,5.5
1830,377,2020-11-22,23.0
1831,377,2020-02-28,95.0
1832,378,2020-10-26,52.0
1833,378,2020-02-24,239.49
1834,379,2020-04-06,166.75
1835,379,2020-03-29,41.5
1836,379,2020-11-12,115.0
1837,379,2020-08-19,102.5
1838,380,2020-08-20,332.07
1839,380,2020-07-13,8.99
1840,380,2020-05-25,4.5
1841,381,2020-11-18,21.0
1842,381,2020-10-24,116.99
1843,381,2020-02-11,45.5
1844,383,2020-06-15,387.0
1845,383,2020-11-25,319.99
1846,383,2020-06-29,6.49
1847,384,2020-12-22,29.5
1848,384,2020-07-13,22.89
1849,384,2020-11-24,83.0
1850,384,2020-10-02,118.5
1851,384,2020-05-24,51.3
1852,384,2020-01-11,3.27
1853,385,2020-12-05,44.0
1854,385,2020-02-23,116.49
1855,385,2020-04-30,8.0
1856,385,2020-11-19,21.5
1857,385,2020-10-24,145.99
1858,386,2020-04-11,107.5
1859,386,2020-06-06,38.0
1860,386,2020-12-19,10.16
1861,388,2020-08-11,42.0
1862,388,2020-11-22,7.0
1863,388,2020-02-04,40.5
1864,388,2020-12-07,7.5
1865,388,2020-03-07,85.0
1866,389,2020-04-27,161.5
1867,389,2020-06-01,280.99
1868,389,2020-03-26,157.81
1869,390,2020-08-23,195.49
1870,390,2020-08-29,19.93
1871,390,2020-12-26,221.0
1872,391,2020-01-25,228.5
1873,392,2020-07-07,73.49
1874,392,2020-12-20,75.5
1875,392,2020-08-14,108.49
1876,392,2020-07-07,78.49
1877,392,2020-05-05,72.49
1878,392,2020-06-12,83.99
1879,392,2020-07-16,9.5
1880,392,2020-07-23,119.49
1881,392,2020-04-25,12.0
1882,393,2020-12-21,20.0
1883,393,2020-10-26,15.5
1884,394,2020-03-18,48.49
1885,394,2020-09-19,73.99
1886,394,2020-01-12,8.5
1887,394,2020-04-19,64.99
1888,395,2020-11-05,94.49
1889,395,2020-12-06,1.5
1890,395,2020-05-25,17.0
1891,395,2020-04-11,144.99
1892,395,2020-02-07,87.59
1893,395,2020-11-21,61.55
1894,395,2020-05-13,21.0
1895,395,2020-05-16,113.99
1896,395,2020-01-28,8.0
1897,396,2020-06-06,462.14
1898,397,2020-09-07,3.99
1899,398,2020-06-16,212.0
1900,398,2020-03-30,138.5
1901,398,2020-04-16,86.25
1902,398,2020-02-22,7.0
1903,398,2020-02-29,88.5
1904,399,2020-06-09,0.49
1905,399,2020-12-24,23.5
1906,399,2020-04-22,72.99
1907,399,2020-04-03,45.99
1908,399,2020-09-27,114.5
1909,399,2020-06-17,10.0
1910,400,2020-10-30,193.99
1911,400,2020-12-25,189.0
1912,400,2020-03-18,1.71
1913,401,2020-07-14,171.0
1914,402,2020-02-18,64.99
1915,402,2020-05-09,38.98
1916,402,2020-09-20,72.32
1917,403,2020-10-31,261.0
1918,403,2020-10-04,64.99
1919,403,2020-02-24,22.0
1920,403,2020-09-05,5.99
1921,404,2020-12-11,473.99
1922,404,2020-09-04,133.0
1923,404,2020-06-07,620.5
1924,404,2020-10-02,35.94
1925,404,2020-06-20,18.99
1926,404,2020-03-04,216.5
1927,405,2020-06-16,324.0
1928,405,2020-07-14,170.49
1929,405,2020-07-13,349.99
1930,406,2020-12-18,21.99
1931,406,2020-06-08,27.5
1932,407,2020-04-23,5.5
1933,407,2020-12-15,54.49
1934,407,2020-06-20,60.46
1935,407,2020-10-03,111.49
1936,408,2020-02-18,450.99
1937,409,2020-11-16,101.5
1938,409,2020-10-01,77.0
1939,409,2020-02-26,16.22
1940,409,2020-07-08,20.5
1941,409,2020-08-15,23.18
1942,409,2020-11-19,27.0
1943,410,2020-09-05,40.49
1944,410,2020-07-25,283.0
1945,410,2020-11-06,77.0
1946,411,2020-12-25,7.83
1947,411,2020-05-22,118.0
1948,411,2020-01-29,45.53
1949,411,2020-12-22,82.5
1950,412,2020-04-28,152.0
1951,412,2020-10-11,298.0
1952,412,2020-08-31,49.8
1953,412,2020-11-15,40.5
1954,413,2020-10-01,98.5
1955,413,2020-10-11,77.0
1956,413,2020-10-04,81.99
1957,413,2020-05-21,16.49
1958,413,2020-02-05,44.99
1959,414,2020-03-28,232.99
1960,415,2020-12-06,45.5
1961,415,2020-02-25,30.5
1962,415,2020-02-06,39.49
1963,415,2020-09-24,15.49
1964,415,2020-11-01,47.0
1965,415,2020-05-31,7.49
1966,416,2020-09-23,17.49
1967,416,2020-11-06,10.5
1968,416,2020-05-02,44.5
1969,416,2020-03-27,16.5
1970,416,2020-12-17,17.99
1971,416,2020-06-02,5.99
1972,417,2020-06-28,79.0
1973,417,2020-07-16,8.66
1974,417,2020-08-10,20.5
1975,417,2020-12-26,5.0
1976,417,2020-07-25,520.0
1977,417,2020-02-25,19.0
1978,418,2020-05-01,25.0
1979,418,2020-08-12,30.5
1980,418,2020-06-09,70.49
1981,418,2020-05-24,17.49
1982,418,2020-08-13,19.99
1983,418,2020-05-01,45.5
1984,419,2020-03-18,62.0
1985,419,2020-05-20,75.49
1986,419,2020-02-27,1.99
1987,419,2020-11-22,93.5
1988,420,2020-01-27,297.49
1989,422,2020-06-04,90.0
1990,423,2020-04-04,44.5
1991,423,2020-01-31,166.0
1992,423,2020-05-01,36.99
1993,423,2020-01-25,44.49
1994,423,2020-02-25,217.5
1995,423,2020-01-28,134.0
1996,424,2020-02-22,125.5
1997,424,2020-11-14,46.49
1998,424,2020-03-24,193.5
1999,425,2020-03-06,14.0
2000,425,2020-08-21,0.49
2001,426,2020-01-25,51.99
2002,426,2020-10-26,43.1
2003,426,2020-03-11,5.81
2004,426,2020-10-05,66.1
2005,426,2020-10-13,1.49
2006,426,2020-04-17,353.0
2007,427,2020-12-01,127.96
2008,427,2020-07-24,13.0
2009,428,2020-12-22,332.5
2010,428,2020-10-19,342.67
2011,428,2020-12-05,26.5
2012,429,2020-08-08,46.99
2013,429,2020-12-04,124.0
2014,430,2020-12-16,58.99
2015,430,2020-02-18,108.99
2016,430,2020-04-25,103.14
2017,431,2020-12-13,228.0
2018,434,2020-08-26,50.5
2019,434,2020-03-03,101.12
2020,434,2020-10-30,72.0
2021,434,2020-03-03,101.5
2022,435,2020-01-07,4.08
2023,435,2020-05-09,13.87
2024,435,2020-12-13,17.31
2025,435,2020-02-13,95.5
2026,435,2020-05-05,73.99
2027,436,2020-03-23,66.5
2028,436,2020-06-15,26.5
2029,436,2020-11-19,26.5
2030,436,2020-02-13,164.24
2031,436,2020-08-27,40.32
2032,436,2020-12-15,14.99
2033,436,2020-04-19,6.5
2034,436,2020-06-27,27.0
2035,437,2020-10-14,401.5
2036,437,2020-03-31,161.5
2037,437,2020-08-03,118.52
2038,437,2020-02-03,203.49
2039,438,2020-12-12,16.54
2040,438,2020-02-01,53.4
2041,438,2020-07-12,50.91
2042,438,2020-05-30,243.49
2043,438,2020-07-22,416.0
2044,438,2020-12-05,38.5
2045,439,2020-04-03,7.0
2046,439,2020-03-23,26.0
2047,439,2020-06-12,0.49
2048,439,2020-01-02,13.5
2049,439,2020-03-26,3.56
2050,439,2020-02-03,0.5
2051,439,2020-05-25,29.63
2052,439,2020-07-10,6.0
2053,439,2020-10-10,41.0
2054,439,2020-12-23,45.0
2055,439,2020-09-24,9.49
2056,440,2020-06-10,100.49
2057,440,2020-06-09,2.0
2058,440,2020-07-13,61.5
2059,440,2020-01-27,5.0
2060,441,2020-11-05,12.49
2061,441,2020-11-24,100.6
2062,443,2020-11-16,109.5
2063,443,2020-02-18,487.91
2064,444,2020-06-01,109.5
2065,444,2020-09-08,40.02
2066,445,2020-06-15,93.99
2067,445,2020-10-15,188.93
2068,445,2020-12-19,40.49
2069,445,2020-06-19,0.49
2070,445,2020-02-02,208.5
2071,445,2020-10-23,15.75
2072,445,2020-08-25,39.99
2073,446,2020-03-12,39.99
2074,446,2020-09-30,366.5
2075,446,2020-06-23,2.5
2076,446,2020-10-10,821.6
2077,446,2020-12-08,99.5
2078,447,2020-05-12,7.0
2079,447,2020-11-02,57.96
2080,447,2020-12-21,0.65
2081,447,2020-10-30,293.5
2082,448,2020-11-27,74.5
2083,448,2020-12-10,78.99
2084,448,2020-08-18,39.99
2085,448,2020-10-10,22.49
2086,448,2020-12-12,70.49
2087,448,2020-11-24,307.99
2088,448,2020-02-28,13.0
2089,448,2020-04-02,450.49
2090,449,2020-02-28,328.99
2091,449,2020-07-22,132.5
2092,449,2020-04-21,156.0
2093,449,2020-05-20,81.49
2094,450,2020-09-05,517.78
2095,450,2020-11-09,141.0
2096,450,2020-02-14,119.99
2097,450,2020-08-25,65.49
2098,451,2020-11-25,20.0
2099,451,2020-11-10,3.5
2100,451,2020-10-06,42.5
2101,451,2020-11-03,7.5
2102,452,2020-03-21,80.99
2103,452,2020-11-09,204.0
2104,452,2020-12-28,78.91
2105,452,2020-03-25,119.43
2106,452,2020-08-11,49.99
2107,452,2020-10-18,28.0
2108,453,2020-02-20,63.5
2109,453,2020-09-15,164.49
2110,453,2020-10-02,1.67
2111,453,2020-09-06,27.49
2112,453,2020-08-08,44.49
2113,453,2020-10-10,121.5
2114,453,2020-01-05,24.5
2115,453,2020-06-22,80.99
2116,454,2020-12-29,176.99
2117,454,2020-03-21,203.5
2118,456,2020-02-13,44.04
2119,456,2020-07-10,84.99
2120,456,2020-06-27,62.5
2121,456,2020-11-01,152.19
2122,456,2020-08-14,322.46
2123,457,2020-09-20,101.19
2124,457,2020-09-19,376.36
2125,457,2020-07-23,229.0
2126,457,2020-11-19,62.99
2127,458,2020-04-10,13.49
2128,458,2020-05-09,48.0
2129,458,2020-07-21,168.99
2130,458,2020-07-23,3.5
2131,459,2020-02-21,156.99
2132,459,2020-01-14,1.5
2133,459,2020-01-07,126.0
2134,459,2020-04-23,188.75
2135,460,2020-09-30,22.99
2136,461,2020-08-08,11.0
2137,461,2020-09-11,12.99
2138,461,2020-10-05,16.5
2139,461,2020-11-23,14.0
2140,461,2020-12-12,15.41
2141,461,2020-06-21,3.0
2142,461,2020-03-31,36.5
2143,461,2020-09-06,12.99
2144,461,2020-08-04,5.99
2145,461,2020-11-29,13.49
2146,461,2020-01-09,3.49
2147,462,2020-12-28,1.99
2148,462,2020-08-09,24.49
2149,462,2020-12-27,24.5
2150,462,2020-11-10,44.49
2151,462,2020-04-27,31.0
2152,462,2020-12-07,59.0
2153,462,2020-12-07,44.0
2154,462,2020-04-24,14.1
2155,462,2020-04-02,28.0
2156,463,2020-07-31,149.99
2157,463,2020-06-22,0.49
2158,463,2020-04-24,35.0
2159,463,2020-02-20,38.0
2160,463,2020-02-18,133.0
2161,463,2020-06-12,19.99
2162,463,2020-08-29,366.0
2163,463,2020-04-07,127.99
2164,463,2020-12-02,34.5
2165,463,2020-09-24,34.0
2166,464,2020-04-21,40.0
2167,464,2020-08-31,52.49
2168,464,2020-12-14,39.0
2169,465,2020-11-07,58.5
2170,465,2020-07-27,38.44
2171,465,2020-12-28,123.5
2172,465,2020-10-01,39.49
2173,465,2020-02-03,125.5
2174,466,2020-08-17,777.0
2175,466,2020-09-17,169.0
2176,466,2020-04-14,137.5
2177,466,2020-06-23,512.99
2178,466,2020-06-08,22.0
2179,466,2020-07-14,71.49
2180,466,2020-01-20,215.5
2181,467,2020-09-06,9.35
2182,467,2020-11-16,68.49
2183,467,2020-03-20,4.5
2184,467,2020-02-05,11.5
2185,467,2020-08-28,34.0
2186,468,2020-06-08,92.5
2187,468,2020-04-22,16.5
2188,468,2020-05-18,93.49
2189,468,2020-09-24,33.5
2190,468,2020-08-06,6.5
2191,469,2020-06-30,100.99
2192,469,2020-12-23,228.5
2193,469,2020-11-14,24.2
2194,469,2020-02-01,659.5
2195,470,2020-12-08,58.99
2196,470,2020-08-04,27.5
2197,470,2020-05-14,67.99
2198,470,2020-02-19,96.5
2199,471,2020-02-25,39.74
2200,471,2020-01-04,63.0
2201,471,2020-05-23,71.99
2202,471,2020-01-05,71.49
2203,471,2020-09-26,22.09
2204,471,2020-12-06,112.21
2205,471,2020-07-06,0.5
2206,473,2020-07-17,220.5
2207,473,2020-02-17,14.0
2208,473,2020-12-21,170.49
2209,473,2020-12-29,68.37
2210,474,2020-04-27,65.49
2211,475,2020-06-29,39.19
2212,475,2020-02-28,111.5
2213,475,2020-03-06,27.5
2214,475,2020-09-17,52.5
2215,477,2020-05-01,74.99
2216,477,2020-11-21,67.5
2217,477,2020-06-10,42.5
2218,477,2020-05-09,75.49
2219,478,2020-02-24,14.49
2220,478,2020-02-04,11.49
2221,478,2020-10-26,87.99
2222,479,2020-02-27,60.99
2223,479,2020-06-23,200.0
2224,480,2020-08-13,150.5
2225,480,2020-04-20,34.49
2226,480,2020-12-07,12.99
2227,480,2020-11-21,124.0
2228,481,2020-10-30,64.0
2229,481,2020-01-27,426.5
2230,481,2020-07-03,77.35
2231,482,2020-09-05,121.49
2232,483,2020-11-09,126.91
2233,483,2020-10-27,127.5
2234,483,2020-10-16,16.0
2235,483,2020-04-26,50.5
2236,483,2020-12-25,44.0
2237,483,2020-08-04,12.5
2238,484,2020-08-09,77.49
2239,484,2020-05-10,285.99
2240,484,2020-05-26,170.5
2241,484,2020-03-26,20.0
2242,484,2020-08-01,36.0
2243,484,2020-01-27,14.49
2244,484,2020-11-28,141.49
2245,484,2020-10-12,33.0
2246,484,2020-04-26,41.49
2247,485,2020-04-14,191.5
2248,485,2020-08-03,89.02
2249,485,2020-02-12,40.5
2250,485,2020-04-29,10.49
2251,485,2020-11-23,216.62
2252,485,2020-12-18,134.5
2253,485,2020-07-28,73.73
2254,485,2020-02-06,131.49
2255,487,2020-06-12,142.5
2256,488,2020-05-06,104.49
2257,488,2020-02-10,7.0
2258,488,2020-01-28,68.49
2259,488,2020-04-02,41.0
2260,488,2020-12-13,75.99
2261,488,2020-11-18,23.99
2262,488,2020-12-24,147.0
2263,488,2020-02-29,28.99
2264,489,2020-06-03,133.49
2265,489,2020-02-09,63.0
2266,489,2020-01-26,172.0
2267,490,2020-01-12,54.0
2268,490,2020-07-18,20.88
2269,490,2020-01-25,2.99
2270,490,2020-08-13,154.0
2271,490,2020-03-03,13.49
2272,490,2020-06-10,31.5
2273,491,2020-03-16,145.36
2274,491,2020-09-21,27.5
2275,491,2020-02-02,310.99
2276,491,2020-03-20,105.0
2277,491,2020-09-13,119.49
2278,492,2020-04-10,70.5
2279,492,2020-10-30,1.49
2280,492,2020-09-06,42.5
2281,492,2020-10-10,135.49
2282,492,2020-08-21,4.5
2283,492,2020-05-09,17.49
2284,493,2020-12-08,90.99
2285,493,2020-10-12,26.99
2286,493,2020-10-29,35.49
2287,494,2020-05-02,24.0
2288,494,2020-07-25,28.0
2289,494,2020-06-12,54.49
2290,494,2020-11-30,36.5
2291,494,2020-08-23,13.95
2292,494,2020-08-31,4.99
2293,494,2020-06-04,18.0
2294,494,2020-12-27,35.47
2295,494,2020-12-29,13.99
2296,494,2020-03-15,19.5
2297,494,2020-01-06,9.5
2298,496,2020-09-22,8.88
2299,496,2020-11-10,26.55
2300,496,2020-04-13,1.93
2301,496,2020-09-06,16.05
2302,497,2020-06-15,24.09
2303,497,2020-02-12,38.49
2304,497,2020-08-29,23.99
2305,497,2020-06-01,241.52
2306,497,2020-08-18,153.0
2307,497,2020-12-03,15.99
2308,497,2020-02-08,671.99
2309,497,2020-04-21,325.0
2310,498,2020-11-01,32.49
2311,498,2020-05-09,7.0
2312,498,2020-12-05,41.16
2313,498,2020-10-17,4.5
2314,498,2020-02-04,9.5
2315,498,2020-07-26,20.0
2316,498,2020-08-27,22.0
2317,498,2020-11-28,26.5
2318,499,2020-06-09,149.5
2319,500,2020-02-06,375.99
2320,501,2020-03-11,15.64
2321,501,2020-08-20,0.49
2322,501,2020-12-14,19.79
2323,501,2020-12-17,1.99
2324,501,2020-01-03,11.59
2325,501,2020-05-14,0.99
2326,501,2020-11-07,25.09
2327,501,2020-05-23,12.4
2328,502,2020-05-11,47.49
2329,502,2020-04-25,300.0
2330,502,2020-04-01,210.0
2331,503,2020-11-03,9.49
2332,503,2020-02-25,13.5
2333,503,2020-12-01,71.98
2334,503,2020-08-29,203.99
2335,504,2020-12-22,162.0
2336,504,2020-03-03,23.5
2337,504,2020-09-12,41.5
2338,504,2020-11-06,29.5
2339,505,2020-07-18,56.0
2340,505,2020-06-17,243.5
2341,505,2020-09-25,97.0
2342,506,2020-04-02,209.5
2343,506,2020-11-08,31.98
2344,507,2020-02-15,10.28
2345,507,2020-08-08,2.49
2346,507,2020-04-06,17.0
2347,507,2020-08-11,4.73
2348,507,2020-10-15,77.0
2349,507,2020-12-09,36.99
2350,507,2020-03-30,11.49
2351,507,2020-01-18,20.5
2352,507,2020-09-21,25.99
2353,509,2020-08-12,124.25
2354,509,2020-06-18,48.49
2355,509,2020-06-20,399.49
2356,509,2020-11-23,17.0
2357,510,2020-06-24,7.39
2358,510,2020-05-17,6.0
2359,510,2020-11-17,3.0
2360,511,2020-03-24,676.5
2361,511,2020-09-19,750.5
2362,511,2020-05-31,274.99
2363,511,2020-09-27,125.5
2364,511,2020-03-09,32.65
2365,511,2020-05-01,326.99
2366,511,2020-05-20,201.5
2367,511,2020-02-16,6.99
2368,512,2020-05-15,108.99
2369,513,2020-04-07,1.0
2370,513,2020-04-20,31.99
2371,513,2020-04-18,6.5
2372,513,2020-06-04,17.5
2373,513,2020-01-12,12.49
2374,513,2020-08-30,0.9
2375,513,2020-12-07,30.49
2376,513,2020-12-02,5.49
2377,513,2020-10-19,21.49
2378,514,2020-11-26,68.99
2379,514,2020-01-23,64.26
2380,514,2020-05-16,30.49
2381,514,2020-11-29,9.0
2382,515,2020-12-06,16.5
2383,515,2020-02-01,33.0
2384,515,2020-05-05,37.49
2385,516,2020-08-22,173.99
2386,516,2020-02-10,63.5
2387,516,2020-09-16,102.5
2388,516,2020-10-28,3.5
2389,516,2020-05-25,103.54
2390,516,2020-10-19,60.99
2391,516,2020-08-10,34.43
2392,516,2020-12-30,34.0
2393,516,2020-12-13,45.5
2394,516,2020-02-01,1.07
2395,517,2020-09-25,5.5
2396,517,2020-09-09,11.49
2397,517,2020-04-28,73.27
2398,517,2020-11-15,51.49
2399,517,2020-08-25,81.49
2400,517,2020-01-02,31.99
2401,518,2020-07-14,2.0
2402,518,2020-09-16,203.49
2403,518,2020-12-30,115.85
2404,518,2020-12-01,42.49
2405,519,2020-03-19,383.5
2406,519,2020-01-28,80.5
2407,519,2020-01-17,336.49
2408,520,2020-06-01,11.5
2409,520,2020-05-17,76.99
2410,520,2020-05-03,30.74
2411,520,2020-09-26,5.99
2412,520,2020-05-12,131.5
2413,520,2020-12-27,114.0
2414,520,2020-02-26,85.49
2415,520,2020-08-17,9.0
2416,521,2020-01-26,99.0
2417,521,2020-07-03,154.97
2418,521,2020-11-03,171.5
2419,521,2020-05-11,18.99
2420,521,2020-05-30,207.5
2421,522,2020-02-17,56.5
2422,522,2020-11-18,42.99
2423,522,2020-07-27,115.0
2424,522,2020-10-05,21.0
2425,522,2020-03-25,27.79
2426,523,2020-07-10,82.0
2427,523,2020-02-29,132.99
2428,523,2020-06-09,207.0
2429,523,2020-05-02,152.0
2430,524,2020-12-21,13.6
2431,524,2020-12-25,34.5
2432,524,2020-03-21,43.5
2433,524,2020-04-05,32.5
2434,525,2020-07-20,6.99
2435,525,2020-06-02,80.0
2436,525,2020-01-28,41.99
2437,525,2020-03-23,61.5
2438,525,2020-06-16,1.49
2439,526,2020-08-15,215.49
2440,526,2020-10-17,129.0
2441,526,2020-06-15,77.49
2442,526,2020-10-27,24.55
2443,526,2020-11-19,8.5
2444,527,2020-08-19,25.99
2445,527,2020-04-12,74.82
2446,527,2020-03-09,59.0
2447,527,2020-12-07,46.99
2448,528,2020-05-30,182.99
2449,528,2020-08-02,60.5
2450,528,2020-10-29,100.5
2451,528,2020-12-24,36.99
2452,528,2020-04-15,70.99
2453,528,2020-12-23,43.5
2454,529,2020-06-27,98.5
2455,530,2020-08-01,5.49
2456,530,2020-04-15,110.99
2457,530,2020-12-29,105.66
2458,530,2020-02-11,120.0
2459,530,2020-04-26,120.99
2460,531,2020-04-05,151.18
2461,531,2020-03-08,193.0
2462,531,2020-02-08,37.5
2463,532,2020-10-09,37.93
2464,532,2020-06-06,77.0
2465,532,2020-04-08,63.0
2466,532,2020-06-06,65.99
2467,532,2020-11-28,247.99
2468,532,2020-11-07,34.5
2469,533,2020-06-25,4.16
2470,533,2020-12-12,30.49
2471,534,2020-07-03,60.24
2472,534,2020-09-07,87.06
2473,534,2020-03-03,59.71
2474,534,2020-02-06,12.99
2475,534,2020-12-26,172.5
2476,534,2020-08-03,65.5
2477,534,2020-07-18,39.49
2478,534,2020-03-01,237.99
2479,535,2020-10-11,142.46
2480,535,2020-11-21,35.99
2481,535,2020-04-23,23.99
2482,535,2020-12-23,8.0
2483,535,2020-11-09,34.99
2484,535,2020-11-10,18.99
2485,536,2020-12-05,207.45
2486,536,2020-11-04,239.99
2487,536,2020-09-08,5.99
2488,536,2020-06-05,0.49
2489,536,2020-04-07,139.5
2490,537,2020-03-16,128.5
2491,537,2020-10-28,50.5
2492,537,2020-10-16,181.49
2493,537,2020-07-28,16.5
2494,537,2020-03-08,57.49
2495,538,2020-09-24,239.6
2496,538,2020-12-14,118.2
2497,538,2020-01-26,5.49
2498,538,2020-07-12,52.5
2499,538,2020-12-06,50.5
2500,539,2020-06-18,20.0
2501,539,2020-12-01,139.0
2502,539,2020-08-19,142.99
2503,539,2020-12-14,157.11
2504,540,2020-12-08,170.5
2505,540,2020-03-18,309.5
2506,540,2020-12-21,210.99
2507,540,2020-07-24,333.5
2508,540,2020-09-14,299.87
2509,540,2020-06-14,70.49
2510,540,2020-09-11,162.0
2511,541,2020-05-02,223.44
2512,541,2020-12-04,182.49
2513,541,2020-09-12,87.23
2514,541,2020-01-15,15.0
2515,542,2020-09-26,29.61
2516,542,2020-12-06,12.49
2517,542,2020-06-12,100.5
2518,542,2020-10-26,112.0
2519,543,2020-06-14,14.92
2520,543,2020-12-29,82.5
2521,543,2020-04-26,33.5
2522,543,2020-04-06,119.49
2523,543,2020-10-17,5.0
2524,543,2020-11-07,154.5
2525,543,2020-10-08,18.37
2526,543,2020-12-29,65.89
2527,543,2020-09-14,52.59
2528,545,2020-10-17,239.0
2529,545,2020-11-29,19.0
2530,546,2020-11-14,26.5
2531,546,2020-01-29,2.0
2532,546,2020-11-29,150.49
2533,546,2020-11-13,0.5
2534,547,2020-09-22,285.49
2535,547,2020-11-01,311.5
2536,548,2020-11-13,26.5
2537,549,2020-06-26,2.0
2538,549,2020-09-21,144.5
2539,549,2020-02-27,10.99
2540,549,2020-01-12,12.5
2541,549,2020-09-25,51.99
2542,550,2020-04-25,90.99
2543,550,2020-09-29,64.0
2544,551,2020-11-05,80.18
2545,551,2020-05-03,122.99
2546,551,2020-09-02,337.45
2547,551,2020-11-15,167.49
2548,551,2020-04-04,59.99
2549,551,2020-05-20,50.5
2550,552,2020-05-28,0.99
2551,552,2020-12-17,1.99
2552,552,2020-03-20,35.49
2553,552,2020-04-10,23.99
2554,553,2020-07-24,5.49
2555,553,2020-11-30,6.59
2556,553,2020-05-02,22.0
2557,553,2020-10-20,1.5
2558,553,2020-12-28,2.0
2559,553,2020-07-21,73.16
2560,554,2020-12-10,28.0
2561,554,2020-10-04,75.99
2562,554,2020-01-18,76.49
2563,554,2020-03-04,71.99
2564,555,2020-03-14,18.99
2565,555,2020-11-16,32.49
2566,555,2020-01-23,23.0
2567,556,2020-06-02,44.5
2568,556,2020-01-03,175.0
2569,556,2020-12-06,47.39
2570,556,2020-03-12,81.49
2571,556,2020-11-04,193.5
2572,556,2020-02-22,80.7
2573,556,2020-02-08,40.4
2574,556,2020-10-27,76.5
2575,557,2020-12-30,168.58
2576,557,2020-07-12,119.64
2577,558,2020-11-05,4.99
2578,558,2020-11-08,112.5
2579,558,2020-02-02,55.5
2580,559,2020-02-11,69.52
2581,559,2020-10-22,190.93
2582,559,2020-09-08,8.49
2583,559,2020-01-11,92.49
2584,559,2020-09-21,1.49
2585,560,2020-07-22,49.5
2586,560,2020-11-06,40.5
2587,560,2020-07-23,568.37
2588,561,2020-12-21,959.49
2589,561,2020-07-20,235.0
2590,561,2020-02-17,136.12
2591,562,2020-09-25,194.0
2592,562,2020-05-27,249.99
2593,562,2020-10-03,248.0
2594,562,2020-08-23,66.5
2595,562,2020-06-01,36.0
2596,563,2020-06-25,254.49
2597,563,2020-01-31,414.5
2598,563,2020-07-21,463.65
2599,563,2020-12-18,31.5
2600,563,2020-07-18,46.5
2601,563,2020-10-13,151.5
2602,563,2020-06-16,444.49
2603,564,2020-08-24,83.37
2604,564,2020-05-27,60.49
2605,564,2020-05-20,60.5
2606,564,2020-12-22,39.99
2607,565,2020-04-26,485.0
2608,565,2020-12-05,50.5
2609,565,2020-10-18,29.67
2610,565,2020-02-24,3.99
2611,565,2020-09-26,33.49
2612,565,2020-04-03,14.99
2613,565,2020-07-05,3.49
2614,565,2020-02-08,27.0
2615,566,2020-01-17,168.49
2616,566,2020-08-01,221.0
2617,567,2020-11-07,17.9
2618,567,2020-11-02,13.49
2619,567,2020-04-28,13.8
2620,567,2020-08-22,67.21
2621,567,2020-10-01,23.99
2622,568,2020-11-23,97.0
2623,568,2020-12-12,94.0
2624,568,2020-08-18,9.99
2625,569,2020-10-15,13.5
2626,569,2020-11-26,40.5
2627,569,2020-03-13,75.0
2628,569,2020-07-07,30.0
2629,569,2020-04-09,68.0
2630,569,2020-03-17,1.0
2631,569,2020-06-13,14.49
2632,569,2020-09-01,94.99
2633,570,2020-03-12,19.5
2634,570,2020-12-27,139.99
2635,570,2020-07-13,115.05
2636,572,2020-05-23,0.49
2637,572,2020-01-25,282.53
2638,572,2020-06-11,58.0
2639,573,2020-03-27,173.49
2640,573,2020-07-05,109.99
2641,573,2020-12-06,6.99
2642,573,2020-04-25,191.0
2643,573,2020-10-15,119.49
2644,573,2020-04-20,108.49
2645,573,2020-05-17,361.76
2646,573,2020-11-22,202.0
2647,573,2020-12-10,195.5
2648,575,2020-10-31,26.0
2649,575,2020-12-19,13.0
2650,575,2020-11-14,118.0
2651,575,2020-07-16,155.5
2652,575,2020-11-06,160.0
2653,576,2020-11-02,18.69
2654,576,2020-12-07,230.24
2655,576,2020-11-04,305.82
2656,576,2020-12-22,35.0
2657,577,2020-07-18,67.5
2658,577,2020-11-03,108.35
2659,577,2020-12-10,418.49
2660,577,2020-04-20,129.49
2661,577,2020-05-26,114.49
2662,578,2020-12-03,125.49
2663,578,2020-08-13,301.0
2664,579,2020-01-18,177.95
2665,579,2020-08-11,74.0
2666,579,2020-09-27,114.49
2667,579,2020-07-26,234.61
2668,579,2020-12-20,351.0
2669,579,2020-08-07,64.5
2670,579,2020-03-12,536.49
2671,580,2020-07-19,4.4
2672,580,2020-06-01,93.49
2673,580,2020-07-08,35.31
2674,580,2020-12-03,137.5
2675,580,2020-09-23,11.99
2676,581,2020-02-14,77.49
2677,581,2020-03-19,4.5
2678,581,2020-04-07,117.49
2679,581,2020-05-07,197.99
2680,581,2020-10-20,11.0
2681,581,2020-03-01,65.99
2682,581,2020-09-22,53.0
2683,582,2020-01-20,176.49
